loss
1.9833311551888346
1.9735667454061332
1.9654160439338455
1.994109236275652
1.9731187803276136
2.0066488979117048
1.950499872665749
1.9726711013770861
1.972522024930742
2.0060472470076625
1.981834814536479
1.9929092643104813
1.9527721106252938
1.9573950080039673
1.9524762840978642
1.9634814887758263
1.9921593908069422
1.9920093496803983
1.9566528532245828
1.9708809332516042
1.980339116747709
1.9562080276152058
2.0185384278133967
2.018387761598819
1.9701354018506458
2.0180865055088058
1.947548173170667
1.9616966143732613
1.955169848835075
1.9613991262471355
2.017333178544833
1.9611018595459804
1.9545769346705726
2.016881369431631
1.9606557105816806
1.949369928474985
1.968346767722375
1.977798100444721
2.0016885863415426
1.9456310235738934
1.9454836752724012
1.9676017115598738
1.9770513591923875
1.9769018920669383
1.9767526163139684
1.9670058064140479
1.9430679953339198
1.9667080069600267
2.0146230644017873
1.9664100974475733
1.9662611374421508
2.014171626407845
1.986766001948891
1.9514649578005572
1.9656655907024552
1.9464146284439823
1.965367902227655
1.9860180354953336
1.9459717106861276
1.9569424936652542
1.9567942315083606
1.9646237721911333
1.9501325959264606
1.9739165065838131
1.96417720449437
1.9418010065018367
1.973469050439544
1.9973367504803785
1.9556068838562028
1.9842228833141518
2.011314162054072
1.9551618920940852
1.939249608065106
1.9548652939814726
1.9389561577783572
2.0105627831784996
1.9719780871525932
1.9622441599167892
1.9541238778312287
1.9382227544945614
1.9380761759152136
1.9379295798196372
1.9950891403477347
1.9949389757231468
1.939005838619161
1.9373427234805087
1.9816821591228706
1.981532797080528
1.9369030043791358
1.9382710499586222
1.9412513805252094
1.9411039922930846
1.9807861629065522
1.9598665805435203
1.9804874772985301
1.9931419792897134
1.9801886077066804
1.9370952783607887
1.9369482811704601
1.9399250537715462
1.9684025829683836
1.9443667428126548
1.968104859360052
1.9919447632945075
1.958232895386858
1.9344117644026266
1.9436283098210994
1.949827423828715
1.938599441257661
1.9495311514170335
1.9669137845527742
1.9667649711104058
1.9570451315213262
1.937863339470265
1.934598241574282
2.0045582605780297
1.937421550692448
1.977054601236164
1.9561547986780645
1.9338641202259788
1.941561461313037
1.947755113862347
1.9763084902615542
1.9554126411912283
1.931629136239493
1.9886533780356526
2.0029088886483306
1.9405285058372834
1.935655544648095
1.930897463986116
1.9751157024142643
2.002159588833896
1.9876071833987974
1.9539299941375947
1.9745197634984613
1.9315163934674164
2.0014104945344844
1.9312230044233807
1.9295811556205231
1.9294350660040143
1.9338910946785188
1.952744522698805
1.9335970393590423
2.000362046128405
1.952299569629732
1.9442066087621739
1.9520034114408074
1.9997632041336448
1.9852172021638024
1.9436154817565885
1.9993140360349027
1.9608184720547175
1.929024301447369
1.9273883563706584
1.936548951767304
1.9713921274732835
1.936254282701792
1.9313929218187926
1.9312458606332157
1.9707963471067245
1.9706476576679133
1.9832769071365495
1.9306583753183566
1.9829781815661052
1.970052150327041
1.9349286246776327
1.9697544305601995
1.9253432013219762
1.9694573170088658
1.9485981813425564
1.9263881703045396
1.934045894761131
1.9260957426088536
1.9259495023774968
1.925803038255759
1.9955745272303833
1.9810396705040443
1.9569602064716163
1.9237380430547095
1.9678218014074353
1.9390402295400027
1.927870413940573
1.932427944676976
1.9385978044783125
1.967078451740773
1.9227167680496196
1.9556261767157552
1.9937814389138937
1.931545812423711
1.9313987640919046
1.9789534958765813
1.9788045590732564
1.9451976022347806
1.9928852516633835
1.9259642862565596
1.9447541899112422
1.9446062736230845
1.9209671313359569
1.9777617704551957
1.9648497202458817
1.9774637788004816
1.9773148417233841
1.9437197056013733
1.9770170724455385
1.9355023401943616
1.9198007985112329
1.92890016292096
1.9350606674973156
1.920831430275419
1.928459288570345
1.952070530073513
1.9901973097494434
1.9202468798303642
1.9278718752272295
1.9277251136808375
1.9228870336662705
1.9416523217497104
1.97493300262407
1.9193704889743757
1.92699072649951
1.9888545103297157
1.9174698711850655
1.9407666161533415
1.9171789396139074
1.9215693565595013
1.9324104971815326
1.9401763812879345
1.9400289051963353
1.9605451974473864
1.9255229785410592
1.987363320235107
1.9315274424294762
1.9313803647544443
1.9157231932514582
1.9724047068924457
1.9866179519049652
1.9593588471719428
1.9165974110347797
1.9384064243448007
1.9148502201829751
1.9476321143716941
1.9713641042225165
1.9236160550338954
1.9297627175215573
1.9470408333580456
1.9373743144206557
1.9138319320685162
1.9136866702664446
1.9135414372345474
1.9179122821716597
1.9366375750541407
1.9460063129956653
1.9569877315332265
1.9457111103375482
1.9171814750714478
1.9565435661961748
1.9138271763421217
1.93560621433398
1.9688389750893793
1.955951128095307
1.9351644262879055
1.9445295546860493
1.9443819331975642
1.9824476569623584
1.9552108550356628
1.9344282529435801
1.9676516006473226
1.9199530698024894
1.912079089832152
1.9544707477786865
1.9117874475344134
1.9430532410615313
1.9192208099660357
1.9113509047336064
1.9097637454339411
1.9329563532518121
1.9186355378125008
1.913822386534739
1.9183428023828928
1.9418728769143807
1.9528432643788693
1.9415777073936025
1.931926106574911
1.9412827373521853
1.9522516345635845
1.9096040527511746
1.9408401478258595
1.9311904835217857
1.931043447686336
1.9515120598974538
1.9784314309979807
1.9072956380901616
1.9116331438300698
1.9114873412372493
1.9113415415784503
1.9300139993126617
1.921981571755317
1.963053845496507
1.9629056726276972
1.9294260197597701
