o_tid,seq,like_num,retweet_num,quote_num,comment_num,view_num,follow_num,fan_num,post_num,date
1345753534168506370,1,1203,89,7,23,0,9267,77195,28861,1609661072.0
1345753534168506370,1,78,16,2,124,0,780,3560,6478,1609662778.0
1345753534168506370,2,78,16,2,124,0,780,3560,6478,1609662778.0
1345753534168506370,2,871,12,0,28,0,29506,47216,74997,1609658917.0
1345753534168506370,3,3,0,0,1,0,1261,2153,20336,1609811260.0
1345753534168506370,3,74,12,2,5,0,1012,186295,35488,1609659015.0
1345753534168506370,4,2825,100,9,196,0,134,51498,31082,1609659195.0
1345753534168506370,4,164,7,1,10,0,3546,693030,98871,1609662140.0
1345753534168506370,5,0,0,0,1,109,526,1211,41583,1680172491.0
1345753534168506370,5,0,0,0,0,0,3369,16260,29305,1609664460.0
1345753534168506370,6,0,0,0,0,0,36,2769,3952,1609819655.0
1345753534168506370,6,0,0,1,7,0,845,264,6915,1609816664.0
1345753534168506370,7,0,0,0,0,0,36,2769,3952,1609819678.0
1345753534168506370,7,0,0,0,0,0,1363,301,3158,1609835044.0
1345753534168506370,8,1809,254,34,569,0,953,157869,13445,1609659244.0
1345753534168506370,8,0,0,0,0,0,3450,619,4740,1610001768.0
1345753534168506370,9,142,20,0,8,0,3332,22220,193307,1609659407.0
1345753534168506370,9,1,0,0,3,8669,216,352573,806,1686921961.0
1345753534168506370,10,1201,89,7,23,0,9267,77194,28861,1609661072.0
1345753534168506370,10,182,18,2,16,0,688,397799,12767,1609660648.0
1345753534168506370,11,41,6,0,0,0,77950,91490,9476,1609658864.0
1345753534168506370,11,2825,100,9,196,0,134,51498,31082,1609659195.0
1345753534168506370,12,74,12,2,5,0,1012,186295,35488,1609659015.0
1345753534168506370,12,3,0,0,1,0,1261,2153,20336,1609811260.0
1345753534168506370,13,12,5,0,0,0,712,29350,63127,1609659935.0
1345753534168506370,13,142,20,0,8,0,3332,22220,193307,1609659407.0
1345753534168506370,14,127,9,0,1,0,2402,472640,55156,1609662167.0
1345753534168506370,14,443,6,1,25,0,5136,924013,168247,1609661755.0
1345753534168506370,15,61,11,0,1,0,1355,39437,49985,1609672222.0
1345753534168506370,15,1,0,0,0,0,2229,32795,172606,1609806473.0
1345753534168506370,16,84,27,1,33,0,142293,196117,302273,1609712591.0
1345753534168506370,16,1,0,0,0,0,2229,32795,172606,1609806548.0
1345753534168506370,17,138,16,1,61,0,371,31046,76998,1609751903.0
1345753534168506370,17,0,0,0,1,0,2229,32795,172606,1609855604.0
1345753534168506370,18,5,0,0,0,0,13202,15343,136472,1609772887.0
1345753534168506370,18,313,27,2,105,0,4969,46318,248781,1609659127.0
1345753534168506370,19,0,0,0,0,199,1,3,579,1677206592.0
1345753534168506370,19,0,0,0,1,109,526,1211,41583,1680172491.0
1345753534168506370,20,871,12,0,28,0,29506,47216,74997,1609658917.0
1345753534168506370,20,183,18,2,16,0,688,397766,12767,1609660648.0
1345753534168506370,21,164,7,1,10,0,3546,693030,98871,1609662140.0
1345753534168506370,21,0,0,0,0,0,36,2769,3952,1609819655.0
1345753534168506370,22,41,1,1,4,0,18407,63762,65034,1609681167.0
1345753534168506370,22,0,0,0,0,0,36,2769,3952,1609819678.0
1345753534168506370,23,0,0,1,7,0,845,264,6915,1609816664.0
1345753534168506370,23,61,11,0,1,0,1355,39436,49986,1609672222.0
1345753534168506370,24,1,0,0,3,8669,216,352572,806,1686921961.0
1345753534168506370,24,41,1,1,4,0,18406,63765,65034,1609681167.0
1345753534168506370,25,313,27,2,105,0,4969,46319,248781,1609659127.0
1345753534168506370,25,84,27,1,33,0,142293,196117,302273,1609712591.0
1345753534168506370,26,442,6,1,25,0,5136,924061,168247,1609661755.0
1345753534168506370,26,138,16,1,61,0,371,31046,76998,1609751903.0
1345753534168506370,27,0,0,0,0,0,3369,16260,29305,1609664460.0
1345753534168506370,27,0,0,0,0,199,1,3,579,1677206592.0
1345753534168506370,28,1,0,0,0,0,2229,32794,172605,1609806548.0
1345753534168506370,28,41,6,0,0,0,77951,91501,9476,1609658864.0
1345753534168506370,29,4,1,0,0,0,1704,116261,336438,1609813248.0
1345753534168506370,29,273,12,1,66,0,1704,116261,336438,1609658853.0
1345753534168506370,30,0,0,0,0,0,381,3018,52373,1609847814.0
1345753534168506370,30,1,0,0,0,0,2229,32795,172606,1609806473.0
1345753534168506370,31,0,0,0,0,5,77,615276,1410860,1680170912.0
1345753534168506370,31,0,0,0,1,0,2229,32795,172606,1609855604.0
1345753534168506370,32,4,1,0,0,0,1704,116261,336438,1609813248.0
1345753534168506370,32,273,12,1,66,0,1704,116261,336438,1609658853.0
1345753534168506370,33,7,1,0,0,0,1704,116261,336438,1609813263.0
1345753534168506370,33,207,4,3,20,0,1704,116261,336438,1609659109.0
1345753534168506370,34,4,1,0,0,0,1704,116261,336438,1609813408.0
1345753534168506370,34,7,1,0,0,0,1704,116261,336438,1609813263.0
1345753534168506370,35,4,0,0,0,0,1704,116261,336438,1609813591.0
1345753534168506370,35,4,1,0,0,0,1704,116261,336438,1609813408.0
1345753534168506370,36,14,0,0,5,0,70,14,4559,1609790704.0
1345753534168506370,36,4,0,0,0,0,1704,116261,336438,1609813591.0
1345753534168506370,37,0,0,0,0,0,7363,7228,57423,1609859480.0
1345753534168506370,37,0,0,0,2,0,21675,20047,44050,1609815836.0
1345753534168506370,38,0,0,0,1,0,2859,36697,20195,1609785763.0
1345753534168506370,38,0,0,0,0,0,1363,301,3158,1609835044.0
1345753534168506370,39,0,0,0,0,0,3450,619,4740,1610001768.0
1345753534168506370,39,207,4,3,20,0,1704,116261,336438,1609659109.0
1345753534168506370,40,31,3,0,2,0,34795,95731,245934,1609658868.0
1345753534168506370,40,1809,254,34,569,0,953,157869,13445,1609659244.0
