o_tid,seq,like_num,retweet_num,quote_num,comment_num,view_num,follow_num,fan_num,post_num,date
1686039540664852480,1,72,18,0,19,2195,1112,2936,17026,1690791368.0
1686039540664852480,2,27,3,0,15,3536,1516,1127,15574,1690797205.0
1686039540664852480,3,81,3,0,4,1503,541,171307,61391,1690803349.0
1686039540664852480,4,6,1,0,2,338,903,1081,2775,1690801928.0
1686039540664852480,5,0,0,0,1,53,337,368,6355,1690861779.0
1686039540664852480,6,43,2,0,2,381,109,1018,56489,1690801819.0
1686039540664852480,7,13,0,0,3,2538,1440,2670,3685,1690789362.0
1686039540664852480,8,88,9,1,10,2014,4056,8443,49107,1690789597.0
1686039540664852480,9,55,4,0,2,2742,2887,3247,10936,1690789650.0
1686039540664852480,10,38,1,0,2,3110,6969,7217,22194,1690792171.0
1686039540664852480,11,0,0,0,0,7,130,78,6140,1690826603.0
1686039540664852480,12,0,0,0,0,10,751,802,8920,1690994513.0
1686039540664852480,13,54,7,0,1,2694,710,2345,24898,1690789363.0
1686039540664852480,14,12,0,0,0,112,386,602,23340,1690825794.0
1686039540664852480,15,0,0,0,0,15,3730,2994,14475,1690808262.0
1686039540664852480,16,3,0,0,0,208,250,147,4663,1690794803.0
1686039540664852480,17,0,0,0,0,10,339,269,2594,1690974654.0
1686039540664852480,18,0,0,0,0,12,36,16,251,1690810060.0
1686039540664852480,19,3,0,0,0,62,3700,4744,12765,1690830333.0
1686039540664852480,20,0,0,0,0,23,203,916,4474,1690866537.0
1686039540664852480,21,7,0,0,0,87,295,1097,17058,1690802495.0
1686039540664852480,22,0,0,0,0,2,2995,1057,9292,1690862844.0
1686039540664852480,23,1,0,0,0,41,154,195,8270,1690797590.0
1686039540664852480,24,8,0,0,0,89,1050,1796,62623,1690808748.0
1686039540664852480,25,5,0,0,0,100,194,1285,31935,1690813018.0
1686039540664852480,26,51,24,0,1,634,1112,2936,17026,1690791290.0
1686039540664852480,27,29,2,0,1,1148,9366,10322,29298,1690796350.0
1686039540664852480,28,0,0,0,0,20,145,135,650,1690854108.0
1686039540664852480,29,76,5,1,4,962,2025,61931,15943,1690789383.0
1686039540664852480,30,7,1,0,0,215,15306,16203,105320,1690794650.0
1686039540664852480,31,140,8,0,6,1197,4969,46319,248781,1690789382.0
1686039540664852480,32,382,27,3,19,3866,62301,109119,19085,1690789689.0
1686039540664852480,33,3,0,0,0,73,1779,1067,31412,1690826733.0
1686039540664852480,34,162,9,1,1,1273,16166,15584,17115,1690791488.0
1686039540664852480,35,6,0,0,0,112,5,786,31686,1690792589.0
1686039540664852480,36,6,1,0,2,168,1747,1496,3438,1690800796.0
1686039540664852480,37,7,0,0,0,124,216,458,15476,1690814359.0
1686039540664852480,38,1,0,0,0,60,51,79,2198,1690819089.0
1686039540664852480,39,0,0,0,0,1429,868,481,13056,1690821584.0
1686039540664852480,40,0,0,0,0,50,69,60,3106,1690846365.0
1686039540664852480,41,2,0,0,0,29,91,323,23942,1690820562.0
1686039540664852480,42,23,0,0,20,4928,622,575,9918,1690789391.0
1686039540664852480,43,6,1,1,1,1237,896,1706,7763,1690811423.0
1686039540664852480,44,0,0,0,0,68,38803,40680,152991,1690903719.0
1686039540664852480,45,0,0,0,0,44,658,989,16168,1690865315.0
1686039540664852480,46,1,1,0,0,48,1450,956,35229,1691122249.0
1686039540664852480,47,31,2,0,4,895,4716,4931,81009,1690793086.0
1686039540664852480,48,21,0,0,5,2630,399,925,10830,1690789412.0
1686039540664852480,49,9,0,0,1,1327,300,361,2221,1690789418.0
1686039540664852480,50,4,0,0,2,3666,237,3100,9401,1690789437.0
1686039540664852480,51,2,0,0,1,421,74,309,8707,1690864213.0
1686039540664852480,52,5,1,0,0,167,797,1875,30132,1690800696.0
1686039540664852480,53,2,0,0,0,56,128,35,1179,1690814889.0
1686039540664852480,54,0,0,0,0,10,430,705,18327,1690794731.0
1686039540664852480,55,25,7,0,12,1173,137094,143934,152064,1690791411.0
1686039540664852480,56,8,1,0,0,135,5003,3781,19463,1690793672.0
1686039540664852480,57,8,1,0,0,647,547,1844,95654,1690795499.0
1686039540664852480,58,17,1,0,1,312,730,71,2727,1690797325.0
1686039540664852480,59,0,0,0,0,208,1206,18386,36167,1690804066.0
1686039540664852480,60,8,4,0,0,278,961,516,25674,1690805323.0
1686039540664852480,61,168,6,0,6,2051,4926,107475,75106,1690791515.0
1686039540664852480,62,0,0,0,0,9,9071,9044,29596,1690872601.0
1686039540664852480,63,7,1,0,1,3780,37,3702,2449,1690796443.0
1686039540664852480,64,20,2,0,1,2590,4318,3097,19058,1690799550.0
1686039540664852480,65,3,1,0,0,385,904,1041,31393,1690799686.0
1686039540664852480,66,0,0,0,0,3,1622,1156,32163,1690801280.0
1686039540664852480,67,1,0,0,1,317,1279,621,3296,1690802301.0
1686039540664852480,68,8,0,0,0,421,5349,5050,2350,1690803588.0
1686039540664852480,69,6,0,0,0,878,97,102,1926,1690811277.0
1686039540664852480,70,25,1,0,2,366,18573,33254,56622,1690826477.0
1686039540664852480,71,14,0,0,2,2229,4979,1749,2752,1690810553.0
1686039540664852480,72,12,1,0,0,588,808,3614,6946,1690821059.0
1686039540664852480,73,6,0,0,1,668,141,143,35,1690827834.0
1686039540664852480,74,2,0,0,0,130,2419,1168,71883,1690832336.0
1686039540664852480,75,0,0,0,0,11,1435,1115,4429,1690858087.0
1686039540664852480,76,1,0,0,0,17,534,795,38355,1690858915.0
1686039540664852480,77,0,0,0,0,58,1200,1272,2825,1690862123.0
1686039540664852480,78,3,0,0,0,74,345,694,13602,1690869182.0
1686039540664852480,79,1,0,0,0,29,626,602,26516,1690872077.0
1686039540664852480,80,1,0,0,1,71,31,10,463,1690881500.0
1686039540664852480,81,1,0,0,0,195,915,389,7985,1690812899.0
1686039540664852480,82,7,0,0,0,150,5001,2995,16998,1690806254.0
1686039540664852480,83,0,0,0,0,3,98,132,7394,1690806716.0
1686039540664852480,84,16,1,0,1,490,27826,29974,145449,1690825367.0
1686039540664852480,85,3,0,0,0,149,593,1260,1283,1690838140.0
1686039540664852480,86,2,0,0,2,478,66,44088,3425,1690843357.0
1686039540664852480,87,0,0,0,0,4,30408,37860,474570,1690871411.0
1686039540664852480,88,0,0,0,0,6,913,857,7117,1690795391.0
1686039540664852480,89,41,0,0,0,350,5156,6363,16000,1690797502.0
1686039540664852480,90,21,1,0,1,571,5173,4864,29142,1690799241.0
1686039540664852480,91,9,1,0,1,311,418,898,13964,1690871988.0
1686039540664852480,92,1,0,0,0,25,1074,1259,13209,1690798875.0
1686039540664852480,93,1,0,0,0,44,4634,3329,11083,1690860777.0
1686039540664852480,94,20,0,0,0,1029,2928,4100,81373,1690802738.0
1686039540664852480,95,0,0,0,0,3,1998,1490,18404,1690802676.0
1686039540664852480,96,0,0,0,0,23,4536,4548,126530,1690801953.0
1686039540664852480,97,13,1,0,0,1270,443,420,8569,1690789798.0
1686039540664852480,98,0,0,0,0,13,1719,1481,43923,1690819412.0
1686039540664852480,99,67,8,0,6,672,8852,8533,10135,1690791177.0
1686039540664852480,100,94,7,1,4,1466,31021,33768,26481,1690791469.0
1686039540664852480,101,2,0,0,0,153,146,162,9261,1690801265.0
1686039540664852480,102,5,0,1,0,92,1085,1063,27609,1690807455.0
1686039540664852480,103,0,0,0,0,3,154,299,6197,1690816909.0
1686039540664852480,104,0,0,0,0,4,2211,1147,26074,1690849955.0
1686039540664852480,105,0,0,0,0,2,125,116,23224,1690921461.0
1686039540664852480,106,19,1,0,4,362,183,592,8505,1690797313.0
1686039540664852480,107,38,0,0,6,1687,1228,910,11991,1690806701.0
1686039540664852480,108,3,0,0,0,133,410,237,7326,1690807130.0
1686039540664852480,109,2,0,0,0,22,261,779,6395,1690809898.0
1686039540664852480,110,24,1,2,5,677,448,793,20080,1690832465.0
1686039540664852480,111,0,0,0,0,3,36,16,251,1690811801.0
1686039540664852480,112,1,1,0,1,38,145,1461,3871,1691989639.0
1686039540664852480,113,0,0,0,0,2,229,181,2891,1690815537.0
1686039540664852480,114,2,0,0,0,7,4468,1790,5641,1690814191.0
1686039540664852480,115,1,0,0,0,5,40,6,133,1690894729.0
1686039540664852480,116,1,0,0,0,6,22,0,20,1690902605.0
1686039540664852480,117,0,0,0,1,10,196,165,4267,1690931813.0
1686039540664852480,118,1,0,0,0,5,55,82,2197,1690959577.0
1686039540664852480,119,1,0,0,0,2,5,26,755,1691120730.0
1686039540664852480,120,1,0,0,0,22,3,0,49,1691385751.0
1686039540664852480,121,12,0,0,1,126,4926,107472,75106,1690797336.0
1686039540664852480,122,2,0,0,1,45,4926,107472,75106,1690801458.0
1686039540664852480,123,0,0,0,1,15,2348,1561,6358,1690805304.0
1686039540664852480,124,1,0,0,1,60,915,389,7985,1690802065.0
1686039540664852480,125,1,0,0,0,13,27827,29974,145449,1690894730.0
1686039540664852480,126,0,0,0,0,23,27827,29974,145449,1690915344.0
