o_tid,seq,like_num,retweet_num,quote_num,comment_num,view_num,follow_num,fan_num,post_num,date
1337145843653226496,1,1,0,0,1,0,1616,275,43137,1607631844.0
1337145843653226496,2,128,8,0,7,0,2025,61931,15943,1607606915.0
1337145843653226496,3,658,31,6,71,0,7746,35104,111710,1607606692.0
1337145843653226496,4,3,0,0,1,0,21592,30880,130198,1607606648.0
1337145843653226496,5,0,0,0,0,0,13015,13423,50024,1607626360.0
1337145843653226496,6,0,0,0,0,0,2229,32794,172605,1607698203.0
1337145843653226496,7,1,0,0,0,0,391,105,5136,1607946397.0
1337145843653226496,8,214,2,0,25,0,151,406,10107,1607606682.0
1337145843653226496,9,42,6,3,5,0,36748,46151,107366,1607607314.0
1337145843653226496,10,185,7,0,5,0,106635,174717,621704,1607607375.0
1337145843653226496,11,1,0,0,0,0,19198,35366,97036,1607690862.0
1337145843653226496,12,312,20,3,78,0,4969,46319,248781,1607606653.0
1337145843653226496,13,3237,129,16,215,0,124,1126227,32214,1607606766.0
1337145843653226496,14,0,0,0,0,0,180,7799,11782,1607619783.0
1337145843653226496,15,0,0,0,0,0,28859,28899,56404,1607630876.0
1337145843653226496,16,0,0,0,0,0,23,86,16279,1607631075.0
1337145843653226496,17,0,0,0,0,0,60,10,844,1607719128.0
1337145843653226496,18,0,0,0,0,0,4997,993,18700,1608268458.0
1337145843653226496,19,89,4,0,27,0,265,73443,147085,1607606613.0
1337145843653226496,20,264,4,2,60,0,2612,3566,65688,1607606642.0
1337145843653226496,21,13,0,0,1,0,41,226,26269,1607606727.0
1337145843653226496,22,187,2,0,1,0,6057,10891,42161,1607612110.0
1337145843653226496,23,3,0,0,2,0,28,2346,47206,1607616499.0
1337145843653226496,24,1,0,0,2,0,345,2166,8881,1607617048.0
1337145843653226496,25,7,0,0,2,0,1556,1144,11927,1607617078.0
1337145843653226496,26,0,0,0,0,0,607,658,27291,1607617641.0
1337145843653226496,27,0,0,0,0,0,576,329,12834,1607617642.0
1337145843653226496,28,0,0,0,0,0,759,330,25756,1607617651.0
1337145843653226496,29,7,0,0,1,0,3977,15630,50386,1607607792.0
1337145843653226496,30,15,2,0,0,0,41719,59337,261784,1607608025.0
1337145843653226496,31,33,3,1,6,0,1917,3035,42894,1607606680.0
1337145843653226496,32,3,2,0,1,0,9520,12322,165731,1607606801.0
1337145843653226496,33,12,0,0,2,0,99,95,1024,1607607525.0
1337145843653226496,34,45,2,0,0,0,10740,127500,136732,1607608910.0
1337145843653226496,35,6,1,0,0,0,1953,9164,51899,1607611451.0
1337145843653226496,36,2,0,0,0,0,7953,7133,33557,1607616339.0
1337145843653226496,37,3,1,0,1,0,61674,67936,66635,1607617169.0
1337145843653226496,38,2,0,0,1,0,69,8714,13426,1607606594.0
1337145843653226496,39,1152,57,13,33,0,54,20,201,1607606629.0
1337145843653226496,40,6,0,1,1,0,722,333,12746,1607606644.0
1337145843653226496,41,102,1,1,17,0,1005,764,31417,1607606668.0
1337145843653226496,42,25,0,0,1,0,59,531,8679,1607606708.0
1337145843653226496,43,43,6,0,3,0,4219,3010,25283,1607606775.0
1337145843653226496,44,58,4,0,34,0,418,8411,61134,1607606806.0
1337145843653226496,45,17,0,0,0,0,83,26163,65761,1607606965.0
1337145843653226496,46,1,0,0,1,0,766,4929,194662,1607607074.0
1337145843653226496,47,6,1,0,0,0,2451,1817,13298,1607607656.0
1337145843653226496,48,0,0,0,0,0,449,291,24365,1607691400.0
1337145843653226496,49,1,0,0,1,0,18,1,2,1607607122.0
1337145843653226496,50,29,1,0,1,0,3661,3750,68896,1607607301.0
1337145843653226496,51,20,0,0,2,0,3661,3750,68896,1607607328.0
1337145843653226496,52,23,1,0,2,0,3661,3750,68896,1607607427.0
1337145843653226496,53,0,0,0,1,0,157,49,3998,1607609000.0
1337145843653226496,54,7,1,0,0,0,1762,4236,20447,1607610919.0
1337145843653226496,55,38,6,0,1,0,681,21941,100849,1607611626.0
1337145843653226496,56,13,5,1,1,0,681,21941,100849,1607611641.0
1337145843653226496,57,8,2,0,3,0,3081,42387,135087,1607615180.0
1337145843653226496,58,6,1,0,0,0,10,18381,14772,1607606644.0
1337145843653226496,59,48,2,0,15,0,642,164,5105,1607606752.0
1337145843653226496,60,105,5,0,5,0,10347,10224,62588,1607606897.0
1337145843653226496,61,7,0,0,2,0,3677,2111,17564,1607607044.0
1337145843653226496,62,2,0,0,0,0,199,46,2136,1607607098.0
1337145843653226496,63,150,10,1,12,0,106635,174717,621704,1607607306.0
1337145843653226496,64,381,22,2,6,0,106635,174717,621704,1607607429.0
1337145843653226496,65,1,0,0,0,0,4091,2039,31274,1607608435.0
1337145843653226496,66,2,1,0,0,0,225,81,5157,1607608830.0
1337145843653226496,67,51,2,0,1,0,3620,7202,170778,1607609072.0
1337145843653226496,68,12,0,0,2,0,3662,3750,68896,1607607509.0
1337145843653226496,69,19,0,0,1,0,1958,30272,94747,1607611185.0
1337145843653226496,70,5,1,0,1,0,3849,3261,27466,1607612227.0
1337145843653226496,71,31,2,0,1,0,1305,1269,27686,1607613035.0
1337145843653226496,72,9,0,1,0,0,684,1247,20316,1607614804.0
1337145843653226496,73,5,2,0,0,0,341,235,8612,1607616486.0
1337145843653226496,74,1,0,0,0,0,126,31,1241,1607617793.0
1337145843653226496,75,1,0,0,0,0,1078,871,27941,1607617812.0
1337145843653226496,76,1,0,0,0,0,96,20,15074,1607618261.0
1337145843653226496,77,2,0,0,0,0,35,9,632,1607618817.0
1337145843653226496,78,52,1,0,13,0,452,392,22008,1607606874.0
1337145843653226496,79,23,1,0,3,0,13481,13687,168568,1607608314.0
1337145843653226496,80,2,0,0,0,0,1862,1207,4090,1607611106.0
1337145843653226496,81,0,0,0,1,0,77,97,8451,1607611903.0
1337145843653226496,82,4,2,0,1,0,23247,22791,28406,1607613251.0
1337145843653226496,83,1,0,0,0,0,7,0,83,1607617731.0
1337145843653226496,84,1,0,0,0,0,183,159,10424,1607618059.0
1337145843653226496,85,1,0,0,0,0,106,578,19774,1607618102.0
1337145843653226496,86,1,1,0,0,0,969,954,19859,1607622966.0
1337145843653226496,87,1,0,0,0,0,780,519,29688,1607626114.0
1337145843653226496,88,13,2,1,8,0,857,52847,21411,1607607114.0
1337145843653226496,89,33,4,1,2,0,13481,13687,168568,1607607735.0
1337145843653226496,90,1,0,0,0,0,628,869,22870,1607617700.0
