o_tid,seq,like_num,retweet_num,quote_num,comment_num,view_num,follow_num,fan_num,post_num,date
1657469532569468929,1,106,2,0,2,2231,1969,3975,26200,1683977762.0
1657469532569468929,2,44,0,0,1,1302,19191,19943,34607,1683986699.0
1657469532569468929,3,152,14,1,4,1458,490,1056,10229,1683980163.0
1657469532569468929,4,465,18,1,7,6146,3230,4135,35510,1683983785.0
1657469532569468929,5,1201,47,0,14,13512,44810,48009,14678,1683979577.0
1657469532569468929,6,27,0,0,2,3467,2899,19185,16873,1684004584.0
1657469532569468929,7,70,20,0,3,951,18301,35509,33506,1684005231.0
1657469532569468929,8,18,7,0,1,290,17294,37924,28742,1684036613.0
1657469532569468929,9,231,4,0,2,4590,6228,6318,9464,1683980917.0
1657469532569468929,10,9,0,0,2,1633,141,5350,59274,1684011597.0
1657469532569468929,11,16,2,0,2,325,1099,849,11579,1683987305.0
1657469532569468929,12,0,0,0,0,1,555,1008,6661,1684055115.0
1657469532569468929,13,0,0,0,0,2,169,171,9608,1684055593.0
1657469532569468929,14,10,4,0,0,833,740,1444,16368,1683980809.0
1657469532569468929,15,9,5,1,2,600,740,1444,16368,1683984975.0
1657469532569468929,16,117,13,0,2,1596,1696,3560,52032,1683996245.0
1657469532569468929,17,1,0,0,0,1,3395,4214,18139,1684038548.0
1657469532569468929,18,0,0,0,0,1,90,87,1325,1684048652.0
1657469532569468929,19,21,1,0,1,447,154,242,4125,1683989995.0
1657469532569468929,20,11,0,0,7,2809,313,897,3186,1683977985.0
1657469532569468929,21,515,35,1,8,8061,2928,4100,81373,1683987130.0
1657469532569468929,22,1,0,0,0,118,136,432,4768,1684054379.0
1657469532569468929,23,0,0,0,0,1,18,96,3030,1684044039.0
1657469532569468929,24,12,0,0,1,2517,4084,4076,11631,1684009267.0
1657469532569468929,25,56,4,0,3,1081,179,12489,14713,1684010762.0
1657469532569468929,26,0,0,0,0,26,241,224,19137,1684039778.0
1657469532569468929,27,53,1,0,2,8487,260,757,11690,1683977786.0
1657469532569468929,28,27,6,0,6,329,28476,32341,62437,1683981615.0
1657469532569468929,29,2,0,0,0,95,1122,1451,14657,1684013223.0
1657469532569468929,30,26,2,0,2,3256,221,304,3906,1683981716.0
1657469532569468929,31,4,0,0,0,262,589,1560,13726,1684000895.0
1657469532569468929,32,16,0,0,0,256,876,638,12780,1684007336.0
1657469532569468929,33,39,0,0,1,1180,23902,24767,129553,1683977829.0
1657469532569468929,34,36,2,0,2,651,4977,2706,51205,1683997233.0
1657469532569468929,35,51,0,0,5,6511,148,107,2657,1683977846.0
1657469532569468929,36,10,0,0,2,2187,2661,4533,66815,1683979103.0
1657469532569468929,37,11,0,0,0,1344,2808,10604,3632,1683988786.0
1657469532569468929,38,4,0,0,0,2607,4923,2435,7597,1683992391.0
1657469532569468929,39,21,1,0,0,578,4723,3457,9957,1683997057.0
1657469532569468929,40,0,0,0,0,3,1223,632,8218,1684050457.0
1657469532569468929,41,0,0,0,0,7,360,370,7424,1684073009.0
1657469532569468929,42,14,2,0,4,745,803,4128,13974,1684037100.0
1657469532569468929,43,0,0,0,0,2,721,576,3746,1684105301.0
1657469532569468929,44,0,0,0,0,2,721,576,3746,1684105483.0
1657469532569468929,45,903,16,1,17,8623,16875,33229,196264,1683981057.0
1657469532569468929,46,95,2,0,3,1683,179,43789,14266,1684009388.0
1657469532569468929,47,37,2,0,10,4856,191921,288845,35298,1684028194.0
1657469532569468929,48,2,0,0,0,144,1116,693,7605,1684037841.0
1657469532569468929,49,5,0,0,1,193,7802,10629,42005,1684043714.0
1657469532569468929,50,0,0,0,0,7,4327,1882,9321,1684052218.0
1657469532569468929,51,0,0,0,0,1,115,19,2644,1684062764.0
1657469532569468929,52,101,10,0,2,3716,13772,13244,26642,1683990951.0
1657469532569468929,53,3,0,0,1,106,455,217,765,1684007168.0
1657469532569468929,54,3,0,0,0,43,530,421,8933,1684058849.0
1657469532569468929,55,0,0,0,0,4,286,286,1255,1684053097.0
1657469532569468929,56,5,0,0,1,7741,844,162304,20294,1683977750.0
1657469532569468929,57,128,16,0,5,1605,79,240,15798,1683978278.0
1657469532569468929,58,100,0,0,2,1655,25464,50800,15387,1683979079.0
1657469532569468929,59,149,1,0,0,2506,883,690,20902,1683981112.0
1657469532569468929,60,5,0,0,0,654,3094,3089,4985,1683977789.0
1657469532569468929,61,0,0,0,0,26,1337,454,9090,1684062375.0
1657469532569468929,62,52,0,0,5,3707,3477,4886,3342,1683977791.0
1657469532569468929,63,133,13,0,4,13975,647,69963,24888,1683978360.0
1657469532569468929,64,1,0,0,0,370,689,905,3249,1683982598.0
1657469532569468929,65,0,0,0,0,23,2249,1919,11035,1683985391.0
1657469532569468929,66,10,0,0,0,3640,976,1238,8773,1683986844.0
1657469532569468929,67,0,0,0,0,65,147,164,7164,1684002440.0
1657469532569468929,68,13,0,0,1,2030,388,351,5522,1684003776.0
1657469532569468929,69,64,13,0,2,664,13547,40637,280097,1684006074.0
1657469532569468929,70,2,0,0,0,24,342,379,818,1684087472.0
1657469532569468929,71,117,0,0,12,3032,109,1018,56489,1683980316.0
1657469532569468929,72,10,0,0,0,1260,1358,168,2334,1683978945.0
1657469532569468929,73,2,0,0,0,401,2594,2623,7073,1684003307.0
1657469532569468929,74,127,3,0,1,1393,18443,20628,75325,1684013590.0
1657469532569468929,75,5,0,0,2,136,724,586,7198,1684039647.0
1657469532569468929,76,1,0,0,0,51,3025,2279,14251,1684043789.0
1657469532569468929,77,0,0,0,0,54,1722,590,7240,1684044750.0
1657469532569468929,78,13,1,0,0,101,32723,34335,11206,1684047535.0
1657469532569468929,79,0,0,0,0,2,131,20,315,1684047976.0
1657469532569468929,80,29,0,1,3,4301,638,75171,80164,1684005176.0
1657469532569468929,81,1,0,0,0,144,1334,726,9606,1684035707.0
1657469532569468929,82,1,0,0,0,4,393,680,32348,1684040202.0
1657469532569468929,83,2,0,0,1,81,2352,1786,9239,1684040410.0
1657469532569468929,84,2,0,0,0,90,202,337,16440,1684042286.0
1657469532569468929,85,3,0,0,1,232,332,380,10704,1684043544.0
1657469532569468929,86,1,0,0,0,72,507,599,4412,1684043843.0
