o_tid,seq,like_num,retweet_num,quote_num,comment_num,view_num,follow_num,fan_num,post_num,date
1661839597909712940,1,0,0,0,1,19,1021,1287,3825,1685067588.0
1661839597909712940,2,60,4,0,1,626,1238,1284,46693,1685028571.0
1661839597909712940,3,9,1,0,1,88,883,897,17253,1685053367.0
1661839597909712940,4,35,0,0,5,1135,9638,13740,37176,1685030539.0
1661839597909712940,5,0,0,0,0,67,633,5710,21413,1685098472.0
1661839597909712940,6,0,0,0,0,15,1328,3230,49405,1685103230.0
1661839597909712940,7,12,0,0,1,3544,4998,3968,14218,1685019852.0
1661839597909712940,8,0,0,0,0,20,98,101,13733,1685126690.0
1661839597909712940,9,0,0,0,0,3,272,419,19303,1685180891.0
1661839597909712940,10,86,5,1,12,10422,803,4128,13974,1685020431.0
1661839597909712940,11,50,8,0,0,556,1193,904,27641,1685023214.0
1661839597909712940,12,11,1,0,0,216,54,30,6329,1685025591.0
1661839597909712940,13,0,0,0,0,3,48,311,8031,1685101242.0
1661839597909712940,14,222,3,0,3,2420,5948,5456,74847,1685027914.0
1661839597909712940,15,11,2,0,0,147,3051,2779,12913,1685027987.0
1661839597909712940,16,228,11,0,12,3571,2025,61931,15949,1685019664.0
1661839597909712940,17,103,1,0,12,16710,1294,53824,41878,1685019732.0
1661839597909712940,18,15,0,0,0,2195,455,116,5832,1685023063.0
1661839597909712940,19,1,0,0,0,2,557,315,205,1685076635.0
1661839597909712940,20,3,0,0,0,64,6089,7235,224436,1685094404.0
1661839597909712940,21,36,2,2,2,2075,194,1284,31935,1685035127.0
1661839597909712940,22,747,28,0,20,9578,14557,112714,37205,1685019686.0
1661839597909712940,23,230,5,0,20,5565,1074,1893,9549,1685019715.0
1661839597909712940,24,392,11,0,3,4128,2118,3224,25238,1685020117.0
1661839597909712940,25,35,3,0,1,238,26688,26492,12595,1685048530.0
1661839597909712940,26,227,35,4,16,5390,1261,1775,13287,1685022220.0
1661839597909712940,27,79,2,0,1,2020,4956,3247,48647,1685019872.0
1661839597909712940,28,130,3,0,8,4269,36361,55452,5549,1685027238.0
1661839597909712940,29,179,2,0,8,2943,674,100075,19937,1685030337.0
1661839597909712940,30,1227,10,1,20,36302,189,5432,3612,1685031266.0
1661839597909712940,31,4,0,0,1,368,1666,5114,19729,1685021850.0
1661839597909712940,32,0,0,0,0,31,78,109,1591,1685090998.0
1661839597909712940,33,15,1,1,1,353,14213,13890,14925,1685028181.0
1661839597909712940,34,0,0,0,0,6,241,154,4016,1685106094.0
1661839597909712940,35,0,0,0,0,2,467,331,5353,1685169418.0
1661839597909712940,36,795,30,1,12,7222,13800,14628,26684,1685023773.0
1661839597909712940,37,3,0,0,1,83,396,1002,21733,1685030487.0
1661839597909712940,38,1,0,0,0,10,183,174,1719,1685105939.0
1661839597909712940,39,196,37,3,2,2731,38803,40679,152991,1685030127.0
1661839597909712940,40,17,0,0,0,2656,2191,17662,11923,1685034212.0
1661839597909712940,41,9,0,0,0,860,2176,2194,36762,1685019948.0
1661839597909712940,42,0,0,0,0,3,2218,1532,32093,1685174412.0
1661839597909712940,43,7,0,0,0,105,2664,1210,86964,1685041086.0
1661839597909712940,44,1,0,0,0,22,39,104,2116,1685083002.0
1661839597909712940,45,1,0,0,0,54,2374,913,8050,1685185005.0
1661839597909712940,46,0,0,0,0,20,38803,40679,152991,1685354819.0
1661839597909712940,47,16,0,0,0,177,4375,4685,22314,1685029560.0
1661839597909712940,48,4,0,0,0,45,209,117,1393,1685036756.0
1661839597909712940,49,3,0,0,0,60,3270,2834,183825,1685042421.0
