o_tid,seq,like_num,retweet_num,quote_num,comment_num,view_num,follow_num,fan_num,post_num,date
1438882907611860993,1,1,0,0,0,0,3953,2697,41461,1631918945.0
1438882907611860993,2,1,0,0,0,0,3953,2697,41461,1631919113.0
1438882907611860993,3,0,0,0,0,0,2084,1908,38149,1632005281.0
1438882907611860993,4,0,0,0,0,0,87,171,12062,1631867392.0
1438882907611860993,5,0,0,0,0,0,303,1,109159,1631863218.0
1438882907611860993,6,0,0,0,1,0,256,1276,93036,1631862711.0
1438882907611860993,7,0,0,0,0,0,1,79,12461,1631942954.0
1438882907611860993,8,0,0,0,0,0,681,85,192669,1635421348.0
1438882907611860993,9,0,0,0,0,0,681,85,192669,1635499540.0
1438882907611860993,10,0,0,0,0,0,681,85,192669,1635500350.0
1438882907611860993,11,0,0,0,0,0,681,85,192669,1635547838.0
1438882907611860993,12,0,0,0,0,0,681,85,192669,1635584800.0
1438882907611860993,13,0,0,0,0,0,681,85,192669,1636043522.0
1438882907611860993,14,0,0,0,0,0,681,85,192669,1636045319.0
1438882907611860993,15,0,0,0,0,0,681,85,192669,1636090657.0
1438882907611860993,16,0,0,0,0,0,681,85,192669,1638527885.0
1438882907611860993,17,0,0,0,0,0,681,85,192669,1642953624.0
1438882907611860993,18,0,0,0,0,0,681,85,192669,1642953635.0
1438882907611860993,19,0,0,0,0,0,681,85,192669,1642953654.0
1438882907611860993,20,0,0,0,0,0,681,85,192669,1642954010.0
1438882907611860993,21,0,0,0,0,0,681,85,192669,1643297227.0
1438882907611860993,22,0,0,0,0,0,681,85,192669,1643297235.0
1438882907611860993,23,0,0,0,0,0,833,387,27991,1631863957.0
