o_tid,seq,like_num,retweet_num,quote_num,comment_num,view_num,follow_num,fan_num,post_num,date
1337774011376340992,1,123,5,2,25,0,6775,6885,103677,1607756398.0
1337774011376340992,2,148,5,11,460,0,3945,10466,72637,1607757396.0
1337774011376340992,3,2246,159,35,612,0,2025,61931,15943,1607756407.0
1337774011376340992,4,1650,46,5,67,0,108347,527834,222968,1607756417.0
1337774011376340992,5,629,11,3,15,0,5137,924064,168248,1607756785.0
1337774011376340992,6,2268,85,4,22,0,980,2437424,206434,1607758188.0
1337774011376340992,7,1,0,0,0,0,1422,3254,123390,1607756482.0
1337774011376340992,8,550,44,3,22,0,17222,363046,67330,1607756844.0
1337774011376340992,9,230,16,3,14,0,3332,22222,193307,1607757949.0
1337774011376340992,10,469,2,0,41,0,3546,693033,98871,1607758340.0
1337774011376340992,11,81,3,0,16,0,18821,17396,33647,1607762635.0
1337774011376340992,12,918,129,12,11,0,3676,442262,46455,1607756519.0
1337774011376340992,13,17,3,0,8,0,10209,56443,336504,1607756700.0
1337774011376340992,14,153,6,0,3,0,77964,91491,9475,1607756397.0
1337774011376340992,15,17,3,0,0,0,7077,7259,25102,1607756412.0
1337774011376340992,16,37,0,0,5,0,2046,4006,80576,1607756442.0
1337774011376340992,17,5541,258,23,223,0,87622,1100895,313265,1607756450.0
1337774011376340992,18,1822,23,2,118,0,1505,26785,56465,1607756607.0
1337774011376340992,19,809,26,3,160,0,1435,586798,278045,1607756675.0
1337774011376340992,20,4,0,0,2,0,6008,20247,183458,1607758547.0
1337774011376340992,21,630,35,5,147,0,4969,46319,248781,1607759444.0
1337774011376340992,22,0,0,0,0,0,3369,16261,29306,1607757880.0
1337774011376340992,23,1,0,0,0,0,1704,116262,336444,1607760153.0
1337774011376340992,24,0,0,0,1,0,68,27,588,1607768455.0
1337774011376340992,25,2,0,0,0,0,2270,7807,14771,1607810126.0
1337774011376340992,26,0,0,0,0,0,30924,33593,159086,1607857167.0
1337774011376340992,27,1,0,0,0,0,30924,33593,159086,1607857271.0
1337774011376340992,28,0,0,0,0,0,30924,33593,159086,1607857286.0
1337774011376340992,29,232,14,3,202,0,1417,1036,30002,1607756559.0
1337774011376340992,30,819,24,2,22,0,5901,90957,61653,1607757441.0
1337774011376340992,31,1075,38,5,34,0,5901,90957,61653,1607758065.0
1337774011376340992,32,30,0,0,11,0,10626,10451,28626,1607769681.0
1337774011376340992,33,794,29,3,17,0,406,205739,29129,1607804074.0
1337774011376340992,34,0,0,0,0,0,2229,32795,172606,1607996257.0
1337774011376340992,35,222,11,2,14,0,3546,693072,98871,1607758381.0
1337774011376340992,36,126,7,1,18,0,3546,693072,98871,1607759178.0
1337774011376340992,37,312,24,1,21,0,5504,208778,89192,1607762487.0
1337774011376340992,38,277,23,1,8,0,5504,208778,89192,1607764460.0
1337774011376340992,39,146,10,2,13,0,5504,208778,89192,1607764864.0
1337774011376340992,40,1,0,0,0,0,12176,78458,97666,1607893718.0
1337774011376340992,41,72,20,3,7,0,37906,48448,119643,1607759343.0
1337774011376340992,42,194,17,6,16,0,3546,693033,98871,1607765801.0
1337774011376340992,43,36,0,0,0,0,15387,20528,83983,1607760740.0
1337774011376340992,44,54,6,0,11,0,5623,12503,106183,1607764241.0
1337774011376340992,45,0,0,0,2,0,464,2839,11512,1607756429.0
1337774011376340992,46,332,5,0,26,0,2445,3114,8383,1607756452.0
1337774011376340992,47,73,3,3,97,0,113,613,4719,1607756455.0
1337774011376340992,48,34,0,0,1,0,1231,52747,73021,1607756512.0
