o_tid,seq,like_num,retweet_num,quote_num,comment_num,view_num,follow_num,fan_num,post_num,date
1692630199622341111,1,0,0,1,1,164,187,63,817,1692512259.0
1692630199622341111,2,0,0,0,0,5,51,83,10807,1692434577.0
1692630199622341111,3,206,23,1,11,2167,4847,5145,82368,1692362525.0
1692630199622341111,4,21,1,0,0,285,6973,6974,32182,1692363972.0
1692630199622341111,5,65,0,0,1,1484,803,4127,13974,1692371451.0
1692630199622341111,6,0,0,0,0,9,1249,1278,9548,1692430213.0
1692630199622341111,7,0,0,0,0,29,2505,2219,8956,1692433192.0
1692630199622341111,8,0,0,0,0,24,56,39,1881,1692596897.0
1692630199622341111,9,85,4,0,7,558,6621,6777,26768,1692375998.0
1692630199622341111,10,0,0,0,0,30,796,234,7750,1692434003.0
1692630199622341111,11,9,5,0,2,117,9361,11718,9463,1692428048.0
1692630199622341111,12,10,3,0,60,3104,242,224,5921,1692360746.0
1692630199622341111,13,6,0,0,0,90,1050,1796,62623,1692385361.0
1692630199622341111,14,102,7,0,2,765,539,1175,16784,1692373657.0
1692630199622341111,15,0,0,0,0,7,103,36,961,1692431363.0
1692630199622341111,16,0,0,0,0,7,6906,8769,14955,1692432683.0
1692630199622341111,17,2004,251,6,60,27490,3951,542504,8316,1692360940.0
1692630199622341111,18,187,2,0,1,1803,1495,2848,168856,1692362749.0
1692630199622341111,19,178,5,0,13,6681,734,20419,9019,1692361174.0
1692630199622341111,20,17,0,0,0,1897,1203,658,2318,1692361259.0
1692630199622341111,21,3,0,0,1,93,217,377,8116,1692387906.0
1692630199622341111,22,0,0,0,0,7,7,89,4985,1692453687.0
1692630199622341111,23,51,0,0,6,3458,2302,119066,40152,1692360905.0
1692630199622341111,24,57,14,0,1,1332,543,162212,11266,1692370493.0
1692630199622341111,25,5,1,0,0,126,871,2792,5341,1692370630.0
1692630199622341111,26,77,0,0,3,3840,996,59373,9124,1692370925.0
1692630199622341111,27,454,39,1,7,3849,1625,81695,27130,1692371974.0
1692630199622341111,28,421,21,0,9,3402,16875,33229,196264,1692375149.0
1692630199622341111,29,0,0,0,0,36,579,1171,8507,1692435184.0
1692630199622341111,30,0,0,0,0,25,45949,77528,246730,1692440315.0
1692630199622341111,31,20,0,0,1,1126,1513,3042,21825,1692380682.0
1692630199622341111,32,1,0,0,0,125,324,271,3200,1692431331.0
1692630199622341111,33,0,0,0,0,4,3577,3840,73444,1692439190.0
1692630199622341111,34,0,0,0,0,15,4998,3490,139590,1692525414.0
1692630199622341111,35,49,1,0,4,1653,451,710,7707,1692360717.0
1692630199622341111,36,61,1,0,4,1144,2217,10780,25898,1692362045.0
1692630199622341111,37,4,0,0,0,66,748,1096,9944,1692376411.0
1692630199622341111,38,0,0,0,0,7,338,138,1705,1692431362.0
1692630199622341111,39,0,0,0,0,5,131,63,1392,1692462529.0
1692630199622341111,40,1,0,0,0,13,88,44,721,1692549688.0
1692630199622341111,41,18,0,0,1,219,2237,3018,24826,1692362601.0
1692630199622341111,42,0,0,0,0,21,660,636,27034,1692425042.0
1692630199622341111,43,39,1,0,2,587,106,8743,1710,1692360911.0
1692630199622341111,44,26,2,0,3,306,650,831,19304,1692361677.0
1692630199622341111,45,9,1,0,0,141,4994,3458,12876,1692362856.0
1692630199622341111,46,0,0,0,0,11,82,197,2341,1692636580.0
1692630199622341111,47,28,2,0,0,293,14470,13581,39974,1692406814.0
1692630199622341111,48,0,0,0,0,3,121,86,981,1692431311.0
1692630199622341111,49,0,0,0,0,20,2306,1550,69124,1692444716.0
1692630199622341111,50,37,1,0,0,7422,793,1094,9899,1692361580.0
1692630199622341111,51,0,0,0,0,8,101,74,6979,1692377375.0
1692630199622341111,52,163,7,0,0,1865,2752,94351,30854,1692364091.0
1692630199622341111,53,602,79,5,18,4795,18301,35509,33506,1692364582.0
1692630199622341111,54,28,4,0,2,546,386,738,10002,1692385088.0
1692630199622341111,55,7,1,0,0,64,6977,10000,19386,1692436059.0
1692630199622341111,56,0,0,0,0,8,4998,3490,139590,1692525596.0
1692630199622341111,57,304,141,3,12,9009,2290,75761,38716,1692360715.0
1692630199622341111,58,6,0,0,0,387,108,1654,2670,1692360721.0
1692630199622341111,59,15,4,0,2,446,3776,25198,18501,1692360781.0
1692630199622341111,60,39,5,0,1,583,28768,30092,40449,1692360806.0
1692630199622341111,61,1,0,0,0,63,3394,5082,7327,1692424761.0
1692630199622341111,62,211,8,0,5,2340,3712,4636,50087,1692361218.0
1692630199622341111,63,1,0,0,0,20,5463,6865,9253,1692448638.0
1692630199622341111,64,6,0,0,1,279,1176,611,2335,1692360913.0
1692630199622341111,65,92,2,0,2,5070,1632,1957,5852,1692360960.0
1692630199622341111,66,152,8,0,6,2317,16504,16376,17588,1692360996.0
1692630199622341111,67,28,0,0,1,5082,812,937,13935,1692361178.0
1692630199622341111,68,8,1,0,4,670,9582,11052,94134,1692361306.0
1692630199622341111,69,33,5,0,2,697,14845,15341,36691,1692361416.0
1692630199622341111,70,24,1,0,0,233,2156,32829,26826,1692361645.0
1692630199622341111,71,2,0,0,0,71,1043,3148,128808,1692417628.0
1692630199622341111,72,6,1,0,3,3255,650,8327,21747,1692360831.0
1692630199622341111,73,4,0,0,0,91,8154,20909,101630,1692360864.0
1692630199622341111,74,31,8,3,2,1615,912,1299,15214,1692362891.0
1692630199622341111,75,11,1,0,0,886,729,505,8357,1692363292.0
1692630199622341111,76,9,0,0,3,4015,232,612,2420,1692369152.0
1692630199622341111,77,63,2,0,3,1791,1099,4777,74198,1692369199.0
1692630199622341111,78,10,0,0,0,276,4938,3934,87268,1692371233.0
1692630199622341111,79,195,17,0,4,4056,27491,39083,332408,1692371791.0
1692630199622341111,80,0,1,0,0,44,7178,6656,13487,1692372382.0
1692630199622341111,81,0,0,0,0,33,778,276,5046,1692500720.0
1692630199622341111,82,1483,43,0,21,7873,125908,200184,21761,1692361036.0
1692630199622341111,83,14,0,0,0,2672,989,2390,31169,1692374659.0
1692630199622341111,84,6,0,0,1,200,2148,1577,37811,1692374912.0
1692630199622341111,85,13,0,0,1,3624,1093,5424,6159,1692379700.0
1692630199622341111,86,47,2,0,1,808,7979,13528,78544,1692380437.0
1692630199622341111,87,13,0,0,1,580,1527,2468,2669,1692385427.0
1692630199622341111,88,5,2,0,1,136,4325,5108,98871,1692395461.0
1692630199622341111,89,3,0,0,0,63,195,30,63,1692418373.0
1692630199622341111,90,1,0,0,0,67,9996,11439,212013,1692430481.0
1692630199622341111,91,0,0,0,0,64,917,352,21458,1692433322.0
1692630199622341111,92,139,0,0,1,5446,253,40605,35911,1692360882.0
1692630199622341111,93,6,0,0,0,305,340,36038,5872,1692361773.0
1692630199622341111,94,39,4,1,3,1981,2217,10780,25898,1692361937.0
1692630199622341111,95,2,0,0,0,48,3303,2435,34194,1692372516.0
1692630199622341111,96,190,7,0,3,3875,1031,40239,121536,1692375684.0
1692630199622341111,97,8,0,0,0,71,4056,3824,31843,1692376456.0
